Age,Gender,EducationLevel,ExperienceYears,PreviousCompanies,DistanceFromCompany,InterviewScore,SkillScore,PersonalityScore,RecruitmentStrategy,HiringDecision,CurrentStage,FinalStatus,ResumeScore,TechnicalScore,CommunicationScore,ScreeningDate,Interview1Date,HRDate,DropStage,DropReason
22,Male,Bachelor's (Type 2),4,5,15.89774657,68,84,43,Moderate,0,Selected,Selected,71,84,60,06-05-2026,09-05-2026,12-05-2026,None,N/A
37,Male,Bachelor's (Type 2),13,5,23.75378178,69,89,41,Moderate,0,Selected,Selected,100,89,60,06-05-2026,10-05-2026,12-05-2026,None,N/A
44,Female,Bachelor's (Type 2),13,3,9.177689727,29,58,39,Aggressive,1,Interview 1,Rejected,80,58,70,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
43,Female,Master's,8,3,16.20619247,94,18,96,Conservative,1,Screening,Rejected,37,18,50,06-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
32,Male,Bachelor's (Type 2),7,4,32.05531625,16,27,11,Moderate,0,Screening,Rejected,40,27,60,05-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
47,Male,Bachelor's (Type 2),1,2,16.09000279,74,71,1,Moderate,0,Selected,Selected,53,71,60,06-05-2026,08-05-2026,09-05-2026,None,N/A
45,Female,Bachelor's (Type 2),2,2,45.98715392,19,13,27,Conservative,0,Screening,Rejected,15,13,50,06-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
26,Male,Master's,15,3,32.42034788,47,23,73,Moderate,0,Interview 1,Rejected,61,23,60,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
44,Male,Bachelor's (Type 2),15,2,22.93245092,72,43,85,Moderate,0,Interview 1,Rejected,75,43,60,06-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
23,Female,Bachelor's (Type 1),1,3,2.937846778,1,100,80,Conservative,0,Interview 2,Rejected,73,100,50,05-05-2026,09-05-2026,10-05-2026,Interview 2,Poor Communication
32,Male,Bachelor's (Type 2),15,5,25.97741676,36,55,89,Aggressive,1,Interview 1,Rejected,84,55,70,06-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
39,Female,Bachelor's (Type 2),7,4,39.23881211,0,89,66,Moderate,0,Selected,Selected,83,89,60,06-05-2026,08-05-2026,11-05-2026,None,N/A
20,Male,Bachelor's (Type 1),5,1,14.2778799,3,94,70,Aggressive,1,Selected,Selected,81,94,70,06-05-2026,08-05-2026,11-05-2026,None,N/A
27,Female,Master's,5,4,41.33867848,99,50,71,Aggressive,1,Interview 1,Rejected,50,50,70,06-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
33,Male,Bachelor's (Type 2),11,3,13.5903383,53,31,83,Conservative,0,Interview 1,Rejected,55,31,50,06-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
35,Male,Master's,14,3,42.1873194,24,49,75,Moderate,0,Interview 1,Rejected,76,49,60,05-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
33,Female,Bachelor's (Type 2),8,4,5.263417081,2,40,98,Moderate,0,Interview 1,Rejected,52,40,60,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
31,Male,Master's,7,3,44.30918544,8,65,80,Conservative,1,Interview 2,Rejected,67,65,50,07-05-2026,11-05-2026,12-05-2026,Interview 2,Poor Communication
38,Female,Bachelor's (Type 1),3,2,25.95932255,85,24,91,Conservative,0,Screening,Rejected,26,24,50,06-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
42,Male,Bachelor's (Type 2),14,2,15.82687948,86,60,9,Conservative,0,Interview 2,Rejected,84,60,50,07-05-2026,11-05-2026,13-05-2026,Interview 2,Poor Communication
34,Female,PhD,11,3,14.25566252,75,65,85,Moderate,1,Selected,Selected,79,65,60,05-05-2026,08-05-2026,11-05-2026,None,N/A
47,Female,Master's,3,3,22.60052795,73,41,56,Moderate,0,Screening,Rejected,38,41,60,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
21,Female,Bachelor's (Type 2),8,2,50.95247491,33,64,96,Aggressive,1,Selected,Selected,69,64,70,07-05-2026,10-05-2026,12-05-2026,None,N/A
21,Female,Bachelor's (Type 2),0,3,12.01636967,42,35,85,Moderate,0,Screening,Rejected,25,35,60,06-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
42,Male,Master's,12,3,6.160832444,73,75,36,Moderate,1,Selected,Selected,89,75,60,05-05-2026,08-05-2026,11-05-2026,None,N/A
50,Male,Bachelor's (Type 2),1,4,30.25175844,93,8,76,Moderate,0,Screening,Rejected,9,8,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
41,Female,Master's,1,1,25.42712332,21,35,90,Moderate,0,Screening,Rejected,28,35,60,05-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
38,Female,Master's,12,2,27.20981355,69,91,63,Conservative,1,Interview 2,Rejected,100,91,50,06-05-2026,09-05-2026,10-05-2026,Interview 2,Poor Communication
44,Female,Bachelor's (Type 1),12,4,34.34677088,1,37,78,Moderate,0,Interview 1,Rejected,62,37,60,06-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
45,Male,Bachelor's (Type 1),5,1,14.35720349,93,32,85,Moderate,0,Screening,Rejected,37,32,60,05-05-2026,07-05-2026,10-05-2026,Screening,Low Resume Score
50,Male,Bachelor's (Type 2),14,3,46.53324977,65,41,93,Moderate,0,Interview 1,Rejected,71,41,60,06-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
49,Male,Bachelor's (Type 1),3,3,22.78360331,31,60,39,Aggressive,0,Selected,Selected,51,60,70,07-05-2026,11-05-2026,14-05-2026,None,N/A
48,Male,Bachelor's (Type 2),15,4,7.454309757,15,45,100,Aggressive,1,Interview 1,Rejected,77,45,70,06-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
41,Female,PhD,12,3,38.11493784,75,85,97,Moderate,1,Selected,Selected,96,85,60,07-05-2026,09-05-2026,12-05-2026,None,N/A
45,Female,Bachelor's (Type 2),10,5,33.15521763,0,88,59,Aggressive,1,Selected,Selected,92,88,70,07-05-2026,09-05-2026,10-05-2026,None,N/A
45,Female,Master's,9,4,16.78717012,71,60,97,Moderate,1,Selected,Selected,69,60,60,05-05-2026,07-05-2026,09-05-2026,None,N/A
41,Male,Bachelor's (Type 2),12,1,32.0759362,47,17,47,Moderate,0,Screening,Rejected,48,17,60,05-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
36,Male,Bachelor's (Type 2),2,4,11.99309782,49,69,98,Aggressive,1,Selected,Selected,54,69,70,05-05-2026,08-05-2026,11-05-2026,None,N/A
39,Male,Bachelor's (Type 1),2,2,23.24196797,12,81,18,Aggressive,0,Selected,Selected,63,81,70,06-05-2026,08-05-2026,11-05-2026,None,N/A
29,Female,Bachelor's (Type 2),2,4,45.97062611,14,79,71,Moderate,0,Selected,Selected,61,79,60,06-05-2026,09-05-2026,10-05-2026,None,N/A
25,Female,Bachelor's (Type 2),5,3,7.676711658,52,14,32,Moderate,0,Screening,Rejected,25,14,60,06-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
34,Male,Bachelor's (Type 2),13,3,20.3348225,43,47,43,Moderate,0,Interview 1,Rejected,72,47,60,06-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
41,Female,Master's,15,5,42.05712124,7,71,91,Moderate,1,Selected,Selected,95,71,60,05-05-2026,09-05-2026,12-05-2026,None,N/A
30,Male,Bachelor's (Type 2),7,5,49.47454497,73,12,36,Moderate,0,Screening,Rejected,29,12,60,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
47,Male,Bachelor's (Type 2),10,5,23.69630682,45,42,88,Conservative,0,Interview 1,Rejected,59,42,50,05-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
24,Female,Bachelor's (Type 2),6,1,26.34998101,68,59,35,Moderate,0,Interview 1,Rejected,59,59,60,06-05-2026,09-05-2026,10-05-2026,Interview 1,Weak Technical Skills
20,Male,Bachelor's (Type 1),13,5,29.60859809,18,56,80,Conservative,0,Interview 1,Rejected,78,56,50,06-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
27,Female,Bachelor's (Type 2),3,1,47.61740708,37,70,87,Aggressive,1,Selected,Selected,58,70,70,06-05-2026,10-05-2026,11-05-2026,None,N/A
40,Male,Bachelor's (Type 1),10,5,43.91033955,10,16,20,Moderate,0,Screening,Rejected,41,16,60,05-05-2026,08-05-2026,10-05-2026,Screening,Low Resume Score
47,Female,Bachelor's (Type 1),11,1,9.530056231,42,49,1,Moderate,0,Interview 1,Rejected,67,49,60,07-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
31,Female,Bachelor's (Type 1),3,4,22.83789089,19,31,30,Aggressive,0,Screening,Rejected,31,31,70,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
31,Female,Bachelor's (Type 2),10,4,24.20002141,19,21,96,Aggressive,1,Screening,Rejected,45,21,70,07-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
24,Male,Master's,9,3,40.45480558,20,54,29,Moderate,0,Interview 1,Rejected,65,54,60,05-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
26,Male,Bachelor's (Type 2),14,1,31.14464413,81,56,75,Aggressive,1,Interview 1,Rejected,81,56,70,05-05-2026,08-05-2026,09-05-2026,Interview 1,Weak Technical Skills
23,Female,Bachelor's (Type 2),10,2,33.7110231,56,12,43,Aggressive,0,Screening,Rejected,38,12,70,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
25,Female,Bachelor's (Type 2),15,3,50.90999538,49,46,11,Conservative,0,Interview 1,Rejected,77,46,50,06-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
32,Male,Bachelor's (Type 1),10,4,4.748002174,73,86,50,Conservative,0,Interview 2,Rejected,90,86,50,06-05-2026,09-05-2026,11-05-2026,Interview 2,Poor Communication
39,Male,Master's,13,1,12.15049118,97,61,48,Moderate,1,Selected,Selected,82,61,60,07-05-2026,09-05-2026,11-05-2026,None,N/A
49,Male,Bachelor's (Type 2),10,5,21.39479687,25,53,23,Moderate,0,Interview 1,Rejected,67,53,60,06-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
34,Female,Bachelor's (Type 2),1,2,18.38912015,29,28,23,Conservative,0,Screening,Rejected,23,28,50,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
22,Male,Bachelor's (Type 2),13,4,2.082278067,72,21,59,Moderate,0,Interview 1,Rejected,54,21,60,07-05-2026,11-05-2026,14-05-2026,Interview 1,Weak Technical Skills
42,Male,Bachelor's (Type 1),15,3,5.588880324,30,64,10,Aggressive,1,Selected,Selected,90,64,70,05-05-2026,08-05-2026,09-05-2026,None,N/A
27,Female,Bachelor's (Type 2),0,1,35.04766457,41,28,12,Conservative,0,Screening,Rejected,20,28,50,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
39,Male,Bachelor's (Type 2),8,2,44.96622317,67,47,90,Moderate,0,Interview 1,Rejected,57,47,60,07-05-2026,11-05-2026,12-05-2026,Interview 1,Weak Technical Skills
35,Male,Master's,11,1,26.71135056,60,4,71,Moderate,0,Screening,Rejected,36,4,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
32,Male,Bachelor's (Type 1),14,5,27.95955398,60,34,73,Moderate,0,Interview 1,Rejected,66,34,60,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
37,Female,Bachelor's (Type 2),11,3,13.75467164,69,73,71,Moderate,0,Selected,Selected,84,73,60,07-05-2026,09-05-2026,10-05-2026,None,N/A
47,Female,Bachelor's (Type 2),1,1,39.39381818,77,82,63,Conservative,0,Interview 2,Rejected,60,82,50,07-05-2026,11-05-2026,14-05-2026,Interview 2,Poor Communication
29,Female,Bachelor's (Type 1),12,4,38.58972937,67,100,19,Moderate,0,Selected,Selected,100,100,60,06-05-2026,08-05-2026,09-05-2026,None,N/A
49,Female,Bachelor's (Type 2),7,3,30.41828446,89,70,71,Conservative,1,Interview 2,Rejected,70,70,50,07-05-2026,11-05-2026,13-05-2026,Interview 2,Poor Communication
38,Female,Master's,14,4,11.63321433,16,45,72,Conservative,0,Interview 1,Rejected,74,45,50,07-05-2026,11-05-2026,14-05-2026,Interview 1,Weak Technical Skills
36,Female,Master's,15,1,5.850910912,18,34,70,Moderate,0,Interview 1,Rejected,69,34,60,05-05-2026,08-05-2026,11-05-2026,Interview 1,Weak Technical Skills
43,Female,Bachelor's (Type 2),8,3,4.211928793,50,44,77,Moderate,0,Interview 1,Rejected,55,44,60,05-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
50,Male,Master's,3,4,30.63480333,69,12,27,Moderate,0,Screening,Rejected,17,12,60,07-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
38,Male,PhD,7,5,42.25176596,62,9,1,Aggressive,1,Screening,Rejected,27,9,70,06-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
47,Female,Master's,8,5,43.91652159,92,65,42,Aggressive,1,Selected,Selected,70,65,70,05-05-2026,07-05-2026,09-05-2026,None,N/A
45,Male,Bachelor's (Type 1),9,1,24.18110372,74,69,7,Moderate,0,Selected,Selected,75,69,60,06-05-2026,09-05-2026,11-05-2026,None,N/A
42,Male,Master's,9,3,40.21356497,79,71,12,Moderate,1,Selected,Selected,77,71,60,05-05-2026,08-05-2026,09-05-2026,None,N/A
45,Female,Bachelor's (Type 2),4,2,48.34400982,29,99,84,Aggressive,1,Selected,Selected,81,99,70,06-05-2026,09-05-2026,11-05-2026,None,N/A
24,Male,PhD,15,3,14.75850562,24,24,91,Aggressive,1,Interview 1,Rejected,62,24,70,07-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
45,Male,Bachelor's (Type 2),12,5,20.89801732,74,43,34,Conservative,0,Interview 1,Rejected,66,43,50,06-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
40,Male,Bachelor's (Type 1),13,4,47.57394963,70,59,22,Moderate,0,Interview 1,Rejected,80,59,60,06-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
49,Male,Master's,6,2,17.91154837,25,46,45,Conservative,0,Interview 1,Rejected,50,46,50,05-05-2026,07-05-2026,10-05-2026,Interview 1,Weak Technical Skills
42,Male,Bachelor's (Type 2),15,1,46.69381452,55,39,14,Moderate,0,Interview 1,Rejected,72,39,60,06-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
50,Female,PhD,9,2,50.05224311,21,6,1,Moderate,0,Screening,Rejected,31,6,60,07-05-2026,11-05-2026,13-05-2026,Screening,Low Resume Score
28,Female,PhD,3,1,34.09053643,88,45,60,Aggressive,1,Screening,Rejected,41,45,70,05-05-2026,08-05-2026,09-05-2026,Screening,Low Resume Score
31,Female,Bachelor's (Type 2),0,2,41.84451448,18,22,75,Moderate,0,Screening,Rejected,15,22,60,05-05-2026,07-05-2026,09-05-2026,Screening,Low Resume Score
40,Male,Bachelor's (Type 1),2,1,38.47727821,30,82,63,Moderate,0,Selected,Selected,63,82,60,07-05-2026,10-05-2026,11-05-2026,None,N/A
20,Female,Bachelor's (Type 2),4,1,35.97671288,25,45,51,Aggressive,0,Screening,Rejected,44,45,70,07-05-2026,10-05-2026,11-05-2026,Screening,Low Resume Score
45,Male,Bachelor's (Type 1),2,2,16.34655365,41,85,35,Moderate,0,Selected,Selected,66,85,60,05-05-2026,09-05-2026,12-05-2026,None,N/A
45,Male,Bachelor's (Type 1),15,2,3.854716895,40,12,66,Moderate,0,Interview 1,Rejected,53,12,60,05-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
20,Male,Master's,11,1,18.15258663,99,20,68,Moderate,1,Screening,Rejected,47,20,60,05-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
34,Male,Bachelor's (Type 2),12,5,34.34679926,22,0,66,Moderate,0,Screening,Rejected,36,0,60,07-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
21,Female,Bachelor's (Type 2),10,2,6.126459911,46,18,46,Moderate,0,Screening,Rejected,43,18,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
49,Female,PhD,6,3,1.595899149,12,59,82,Moderate,1,Interview 1,Rejected,59,59,60,05-05-2026,07-05-2026,09-05-2026,Interview 1,Weak Technical Skills
41,Male,Bachelor's (Type 2),11,4,7.98461863,88,32,1,Conservative,0,Interview 1,Rejected,55,32,50,07-05-2026,10-05-2026,11-05-2026,Interview 1,Weak Technical Skills
35,Female,Bachelor's (Type 2),8,1,36.78679632,65,3,43,Conservative,0,Screening,Rejected,26,3,50,05-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
44,Male,PhD,14,1,49.63968508,65,2,100,Conservative,0,Screening,Rejected,43,2,50,05-05-2026,07-05-2026,09-05-2026,Screening,Low Resume Score
27,Female,Bachelor's (Type 1),11,4,50.15323498,15,90,63,Moderate,0,Selected,Selected,96,90,60,05-05-2026,07-05-2026,10-05-2026,None,N/A
32,Female,Master's,5,5,25.69895746,72,51,80,Moderate,1,Interview 1,Rejected,51,51,60,07-05-2026,10-05-2026,13-05-2026,Interview 1,Weak Technical Skills
40,Male,PhD,12,4,44.46761505,27,98,77,Moderate,1,Selected,Selected,100,98,60,07-05-2026,09-05-2026,10-05-2026,None,N/A
20,Female,PhD,9,2,37.84132279,76,27,27,Aggressive,1,Screening,Rejected,46,27,70,06-05-2026,08-05-2026,11-05-2026,Screening,Low Resume Score
35,Male,Bachelor's (Type 2),0,4,26.05201185,34,69,90,Conservative,0,Screening,Rejected,48,69,50,05-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
48,Female,Bachelor's (Type 2),15,1,29.63802665,40,69,53,Moderate,0,Selected,Selected,93,69,60,05-05-2026,07-05-2026,09-05-2026,None,N/A
26,Male,Bachelor's (Type 2),6,4,7.861357331,76,54,73,Aggressive,1,Interview 1,Rejected,56,54,70,05-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
50,Male,Master's,14,3,47.88307303,30,56,66,Aggressive,1,Interview 1,Rejected,81,56,70,05-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
24,Female,Master's,2,2,18.59648854,84,86,35,Conservative,0,Interview 2,Rejected,66,86,50,05-05-2026,07-05-2026,09-05-2026,Interview 2,Poor Communication
41,Female,Bachelor's (Type 2),4,4,23.30746282,31,96,62,Aggressive,1,Selected,Selected,79,96,70,06-05-2026,10-05-2026,11-05-2026,None,N/A
48,Male,Bachelor's (Type 2),15,1,34.58301155,53,15,24,Aggressive,0,Interview 1,Rejected,56,15,70,07-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
42,Female,Bachelor's (Type 1),9,2,17.69512358,97,23,85,Moderate,0,Screening,Rejected,43,23,60,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
22,Female,Bachelor's (Type 1),3,1,13.71295805,71,68,47,Aggressive,1,Selected,Selected,57,68,70,06-05-2026,10-05-2026,11-05-2026,None,N/A
31,Male,Master's,9,5,32.55246966,58,40,38,Conservative,0,Interview 1,Rejected,55,40,50,06-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
45,Male,Bachelor's (Type 2),4,3,2.249204114,40,76,46,Moderate,0,Selected,Selected,65,76,60,06-05-2026,09-05-2026,10-05-2026,None,N/A
35,Female,PhD,4,5,37.0362556,65,46,93,Moderate,0,Screening,Rejected,44,46,60,07-05-2026,11-05-2026,12-05-2026,Screening,Low Resume Score
38,Male,Master's,5,3,26.70116849,95,75,20,Conservative,0,Interview 2,Rejected,68,75,50,07-05-2026,09-05-2026,10-05-2026,Interview 2,Poor Communication
24,Male,Bachelor's (Type 1),13,4,31.28768653,53,68,29,Moderate,0,Selected,Selected,87,68,60,07-05-2026,11-05-2026,12-05-2026,None,N/A
41,Male,Bachelor's (Type 2),9,2,32.59400796,39,100,91,Moderate,0,Selected,Selected,97,100,60,05-05-2026,07-05-2026,09-05-2026,None,N/A
44,Female,Bachelor's (Type 2),11,4,27.35250782,27,30,30,Moderate,0,Interview 1,Rejected,54,30,60,07-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
48,Female,Bachelor's (Type 2),9,3,30.12668887,36,91,25,Moderate,0,Selected,Selected,91,91,60,06-05-2026,08-05-2026,11-05-2026,None,N/A
33,Male,Master's,12,3,35.18941004,64,91,21,Moderate,0,Selected,Selected,100,91,60,05-05-2026,07-05-2026,08-05-2026,None,N/A
47,Female,Master's,12,3,38.65594236,73,29,20,Moderate,0,Interview 1,Rejected,56,29,60,06-05-2026,10-05-2026,12-05-2026,Interview 1,Weak Technical Skills
24,Male,Master's,10,1,37.37261956,54,17,0,Conservative,0,Screening,Rejected,42,17,50,07-05-2026,09-05-2026,12-05-2026,Screening,Low Resume Score
34,Female,Bachelor's (Type 2),5,2,44.48082289,3,43,36,Moderate,0,Screening,Rejected,45,43,60,05-05-2026,07-05-2026,09-05-2026,Screening,Low Resume Score
36,Male,Bachelor's (Type 1),15,4,10.47217166,98,26,76,Conservative,0,Interview 1,Rejected,63,26,50,07-05-2026,09-05-2026,12-05-2026,Interview 1,Weak Technical Skills
49,Male,Master's,7,4,21.05739847,9,98,84,Moderate,1,Selected,Selected,90,98,60,07-05-2026,09-05-2026,11-05-2026,None,N/A
33,Female,Bachelor's (Type 1),7,5,48.3898033,46,25,45,Moderate,0,Screening,Rejected,39,25,60,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
49,Male,Bachelor's (Type 2),10,3,20.82952872,74,59,8,Conservative,0,Interview 1,Rejected,71,59,50,05-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
39,Female,Bachelor's (Type 1),8,3,7.243503845,13,17,16,Aggressive,0,Screening,Rejected,36,17,70,07-05-2026,11-05-2026,14-05-2026,Screening,Low Resume Score
24,Female,Bachelor's (Type 2),7,3,27.27225632,37,96,46,Moderate,0,Selected,Selected,88,96,60,07-05-2026,10-05-2026,13-05-2026,None,N/A
31,Male,Bachelor's (Type 1),12,4,6.474548628,11,88,84,Moderate,0,Selected,Selected,98,88,60,07-05-2026,10-05-2026,11-05-2026,None,N/A
35,Male,Bachelor's (Type 2),10,5,11.14266194,44,55,94,Moderate,0,Interview 1,Rejected,69,55,60,06-05-2026,08-05-2026,10-05-2026,Interview 1,Weak Technical Skills
45,Female,PhD,1,1,50.91593783,16,30,58,Aggressive,0,Screening,Rejected,24,30,70,06-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
45,Male,Bachelor's (Type 1),13,2,28.06813192,79,100,53,Moderate,0,Selected,Selected,100,100,60,05-05-2026,09-05-2026,10-05-2026,None,N/A
35,Male,Bachelor's (Type 1),13,1,15.20291945,34,58,85,Moderate,0,Interview 1,Rejected,80,58,60,05-05-2026,07-05-2026,09-05-2026,Interview 1,Weak Technical Skills
40,Male,Bachelor's (Type 2),11,4,50.73874773,65,1,11,Moderate,0,Screening,Rejected,34,1,60,06-05-2026,10-05-2026,12-05-2026,Screening,Low Resume Score
26,Male,Master's,9,3,49.32794593,74,96,63,Conservative,1,Interview 2,Rejected,94,96,50,07-05-2026,10-05-2026,12-05-2026,Interview 2,Poor Communication
23,Male,Bachelor's (Type 2),11,2,23.03695205,40,38,5,Conservative,0,Interview 1,Rejected,60,38,50,07-05-2026,09-05-2026,11-05-2026,Interview 1,Weak Technical Skills
20,Female,Bachelor's (Type 2),10,4,14.02015544,66,60,52,Moderate,0,Selected,Selected,72,60,60,05-05-2026,07-05-2026,09-05-2026,None,N/A
49,Female,Bachelor's (Type 1),14,4,42.9199819,28,62,15,Conservative,0,Interview 2,Rejected,85,62,50,05-05-2026,07-05-2026,10-05-2026,Interview 2,Poor Communication
49,Male,Master's,15,4,36.78103585,17,95,89,Moderate,1,Selected,Selected,100,95,60,05-05-2026,07-05-2026,08-05-2026,None,N/A
24,Male,Bachelor's (Type 2),0,2,35.34707175,19,17,4,Moderate,0,Screening,Rejected,12,17,60,06-05-2026,09-05-2026,11-05-2026,Screening,Low Resume Score
42,Male,Master's,9,2,45.65568707,13,16,72,Moderate,0,Screening,Rejected,38,16,60,05-05-2026,09-05-2026,10-05-2026,Screening,Low Resume Score
